activity,datetime,hours,client_id,project_id
Spec,2022-08-27 18:26:00,0.5,,
Spec,2022-08-27 19:17:00,0.8,93.0,22.0
Spec,2022-08-27 20:07:00,0.67,93.0,22.0
Spec,2022-08-27 21:18:00,0.85,93.0,22.0
Spec,2022-08-27 22:24:00,0.8,93.0,22.0
Spec,2022-08-30 13:53:00,0.22,93.0,22.0
Spec,2022-08-31 17:29:00,0.58,93.0,22.0
Spec,2022-09-07 23:20:00,0.75,,
Spec,2022-09-09 13:13:00,2.13,12.0,154.0
Spec,2022-09-09 14:58:00,1.35,12.0,154.0
Spec,2022-09-09 18:28:00,0.57,12.0,154.0
Spec,2022-09-13 09:59:00,0.27,12.0,154.0
Spec,2022-09-13 15:57:00,1.13,12.0,154.0
Spec,2022-09-13 18:08:00,1.47,,
Spec,2022-09-13 20:29:00,2.2,,
Spec,2022-09-15 16:26:00,0.45,,
Spec,2022-09-21 23:55:00,3.75,,
Spec,2022-09-28 21:44:00,4.15,62.0,132.0
Spec,2022-10-06 20:11:00,0.25,,
Spec,2022-10-10 13:35:00,0.65,,
Spec,2022-10-10 14:27:00,0.73,,
Spec,2022-10-10 16:30:00,1.45,,
Spec,2022-10-10 20:57:00,0.85,,
Spec,2022-10-12 14:40:00,2.0,58.0,126.0
Spec,2022-10-12 16:00:00,0.92,58.0,126.0
Spec,2022-10-12 20:15:00,3.17,58.0,126.0
Spec,2022-10-12 21:39:00,1.3,58.0,126.0
Spec,2022-10-12 22:10:00,0.37,58.0,126.0
Spec,2022-10-13 17:31:00,4.43,24.0,133.0
Spec,2022-10-13 19:19:00,1.33,24.0,133.0
Spec,2022-10-14 14:57:00,2.52,62.0,129.0
Spec,2022-10-14 15:46:00,0.52,62.0,129.0
Spec,2022-10-14 18:15:00,0.97,62.0,129.0
Spec,2022-10-14 19:11:00,0.85,62.0,129.0
Spec,2022-10-16 16:52:00,0.12,24.0,133.0
Spec,2022-10-16 18:23:00,1.07,24.0,133.0
Spec,2022-10-16 20:02:00,0.27,24.0,133.0
Spec,2022-10-16 21:32:00,0.8,24.0,133.0
Spec,2022-10-16 23:29:00,0.75,24.0,133.0
Spec,2022-10-17 13:46:00,0.97,58.0,126.0
Spec,2022-10-17 16:11:00,1.87,58.0,126.0
Spec,2022-10-17 19:24:00,0.67,58.0,126.0
Spec,2022-10-18 14:02:00,1.07,62.0,129.0
Spec,2022-10-18 15:35:00,1.25,62.0,129.0
Spec,2022-10-18 15:51:00,0.18,62.0,129.0
Spec,2022-10-18 16:07:00,0.25,62.0,129.0
Spec,2022-10-18 16:29:00,0.2,62.0,129.0
Spec,2022-10-18 17:51:00,0.43,62.0,129.0
Spec,2022-10-19 13:41:00,0.33,62.0,129.0
Spec,2022-10-19 20:51:00,1.48,62.0,129.0
Spec,2022-10-19 22:22:00,1.13,62.0,129.0
Spec,2022-10-19 23:44:00,0.6,62.0,129.0
Spec,2022-10-20 14:38:00,0.53,24.0,133.0
Spec,2022-10-20 15:33:00,0.58,24.0,133.0
Spec,2022-10-21 12:41:00,1.53,24.0,133.0
Spec,2022-10-21 14:40:00,0.8,62.0,129.0
Spec,2022-10-22 13:41:00,0.47,58.0,126.0
Spec,2022-10-22 14:46:00,0.57,58.0,126.0
Spec,2022-10-22 16:39:00,1.13,58.0,126.0
Spec,2022-10-22 17:30:00,0.33,58.0,126.0
Spec,2022-10-22 19:25:00,0.43,58.0,126.0
Spec,2022-10-22 19:58:00,0.32,58.0,126.0
Spec,2022-10-23 13:16:00,2.53,24.0,133.0
Spec,2022-10-23 15:51:00,2.05,24.0,133.0
Spec,2022-10-24 14:41:00,1.53,24.0,133.0
Spec,2022-10-24 17:19:00,1.87,62.0,129.0
Spec,2022-10-24 18:56:00,0.93,62.0,129.0
Spec,2022-10-24 21:15:00,1.82,58.0,126.0
Spec,2022-10-25 11:35:00,0.68,62.0,129.0
Spec,2022-10-25 13:59:00,1.93,24.0,133.0
Spec,2022-10-25 18:38:00,3.18,62.0,129.0
Spec,2022-10-25 20:05:00,0.22,62.0,129.0
Spec,2022-10-25 22:48:00,1.65,62.0,129.0
Spec,2022-10-25 23:42:00,0.25,58.0,126.0
Spec,2022-10-28 23:27:00,0.45,24.0,133.0
Spec,2022-10-31 17:11:00,0.77,24.0,133.0
Spec,2022-11-03 00:26:00,0.8,84.0,35.0
Spec,2022-11-14 17:56:00,0.07,93.0,22.0
Spec,2022-11-14 18:48:00,0.75,93.0,22.0
Spec,2022-11-15 14:32:00,0.62,93.0,22.0
Spec,2022-11-17 12:54:00,1.47,,
Spec,2022-11-17 15:23:00,0.53,,
Spec,2022-12-11 20:36:00,4.95,17.0,50.0
Spec,2022-12-30 20:16:00,1.08,,
Spec,2023-01-20 13:09:00,0.57,,
Spec,2023-01-20 13:19:00,0.13,,
Spec,2023-01-20 14:40:00,1.17,,
Spec,2023-01-25 14:07:00,2.65,,
Spec,2023-01-25 16:49:00,0.2,,
Spec,2023-01-25 19:02:00,1.53,,
Spec,2023-01-31 13:51:00,1.68,,
Spec,2023-02-01 15:24:00,0.57,,
Spec,2023-02-15 15:32:00,2.83,62.0,128.0
Spec,2023-02-15 18:07:00,1.03,62.0,128.0
Spec,2023-02-15 18:44:00,0.17,62.0,128.0
Spec,2023-02-16 14:41:00,1.18,73.0,127.0
Spec,2023-02-16 16:30:00,1.25,73.0,127.0
Spec,2023-02-16 20:22:00,2.72,73.0,127.0
Spec,2023-02-16 21:25:00,0.42,73.0,127.0
Spec,2023-02-17 14:15:00,1.43,58.0,125.0
Spec,2023-02-17 18:34:00,2.98,58.0,125.0
Spec,2023-02-17 19:01:00,0.23,58.0,125.0
Spec,2023-02-17 19:57:00,0.42,58.0,125.0
Spec,2023-02-20 11:34:00,0.38,73.0,127.0
Spec,2023-02-20 13:12:00,1.33,73.0,127.0
Spec,2023-02-20 14:48:00,0.82,73.0,127.0
Spec,2023-02-20 16:39:00,0.68,73.0,127.0
Spec,2023-02-20 18:10:00,0.92,73.0,127.0
Spec,2023-02-21 14:50:00,0.48,16.0,121.0
Spec,2023-02-21 20:35:00,4.27,16.0,121.0
Spec,2023-02-22 19:28:00,0.93,73.0,127.0
Spec,2023-02-22 20:10:00,0.47,73.0,127.0
Engineering,2017-01-23 16:46:00,0.77,,
Engineering,2017-01-23 17:40:00,0.77,,
Engineering,2017-01-23 18:45:00,0.87,,
Engineering,2017-01-24 17:10:00,0.85,,
Engineering,2017-01-26 17:45:00,3.02,,
Engineering,2017-01-27 19:55:00,0.5,,
Engineering,2017-01-28 20:21:00,0.9,,
Engineering,2017-02-02 12:37:00,2.12,,
Engineering,2017-02-08 20:42:00,1.55,,
Engineering,2017-02-13 23:51:00,4.0,,
Engineering,2017-02-17 15:16:00,4.6,,
Engineering,2017-02-23 15:34:00,1.65,,
Engineering,2017-03-15 13:05:00,1.58,,
Engineering,2017-03-21 01:26:00,2.08,,
Engineering,2017-03-23 19:31:00,1.52,,
Engineering,2017-04-06 14:26:00,0.75,,
Engineering,2017-06-23 11:21:00,1.88,,
Engineering,2017-08-01 21:17:00,0.88,,
Engineering,2017-08-01 22:28:00,0.78,,
Engineering,2017-08-01 23:13:00,0.75,,
Engineering,2017-08-02 11:47:00,1.23,,
Engineering,2017-08-02 13:47:00,0.75,,
Engineering,2017-08-02 14:33:00,0.77,,
Engineering,2017-08-02 15:53:00,0.87,,
Engineering,2017-08-23 12:21:00,2.0,,
Engineering,2017-08-31 15:34:00,0.88,,
Engineering,2017-09-06 17:07:00,4.87,,
Engineering,2017-09-18 19:58:00,2.4,,
Engineering,2017-09-20 18:26:00,0.72,,
Engineering,2017-09-25 19:38:00,2.68,,
Engineering,2017-10-03 18:17:00,1.18,,
Engineering,2017-10-13 16:29:00,2.38,,
Engineering,2017-10-16 14:00:00,3.27,,
Engineering,2017-10-27 12:03:00,0.75,,
Engineering,2017-10-27 12:47:00,0.72,,
Engineering,2017-10-27 15:32:00,0.75,,
Engineering,2017-10-27 16:13:00,0.67,,
Engineering,2017-12-21 20:17:00,2.23,,
Engineering,2018-01-16 18:24:00,1.77,,
Engineering,2018-01-31 17:41:00,1.1,,
Engineering,2018-02-16 13:59:00,0.65,,
Engineering,2018-03-13 18:39:00,8.05,,
Engineering,2018-03-13 23:03:00,3.55,,
Engineering,2018-03-14 16:19:00,4.23,,
Engineering,2018-03-14 19:06:00,2.23,,
Engineering,2018-03-14 22:19:00,2.55,,
Engineering,2018-03-16 01:03:00,8.03,,
Engineering,2018-03-16 16:06:00,4.15,,
Engineering,2018-03-19 23:08:00,7.0,,
Engineering,2018-05-01 12:21:00,1.0,,
Engineering,2018-05-11 11:39:00,0.77,,
Engineering,2018-05-11 13:59:00,1.12,,
Engineering,2018-05-11 15:14:00,0.63,,
Engineering,2018-05-11 16:31:00,0.73,,
Engineering,2018-09-19 19:25:00,4.42,,
Engineering,2018-09-20 18:02:00,0.72,,
Engineering,2018-09-25 18:15:00,0.87,,
Engineering,2018-09-25 20:34:00,1.83,,
Engineering,2019-02-21 16:13:00,2.38,,
Engineering,2019-02-22 13:38:00,0.83,,
Engineering,2019-03-05 18:11:00,2.83,,
Engineering,2019-03-14 14:02:00,1.97,,
Engineering,2019-04-09 14:00:00,2.25,,
Engineering,2019-04-11 16:12:00,1.48,,
Engineering,2019-04-15 17:28:00,2.18,,
Engineering,2019-04-15 18:06:00,0.43,,
Engineering,2019-04-17 11:45:00,2.0,,
Engineering,2019-05-10 13:58:00,1.7,,
Engineering,2019-06-05 13:40:00,1.83,,
Engineering,2019-10-23 16:32:00,1.07,,
Engineering,2019-10-25 15:26:00,0.27,,
Engineering,2019-12-19 17:36:00,2.6,,
Engineering,2019-12-19 20:24:00,0.72,,
Engineering,2019-12-19 21:55:00,0.5,,
Engineering,2019-12-20 00:26:00,0.8,,
Engineering,2019-12-20 11:42:00,1.87,,
Engineering,2019-12-20 16:22:00,1.0,,
Engineering,2020-01-06 18:25:00,3.13,,
Engineering,2020-01-06 23:57:00,2.53,,
Engineering,2021-08-09 14:34:00,2.87,,
Engineering,2021-08-09 16:01:00,1.1,,
Engineering,2021-08-09 18:36:00,1.28,,
Engineering,2021-08-09 23:45:00,0.75,,
Engineering,2021-08-10 11:03:00,1.4,,
Engineering,2021-08-10 12:52:00,0.5,,
Engineering,2021-08-10 15:48:00,1.18,,
Engineering,2021-08-10 17:00:00,0.57,,
Engineering,2021-08-10 18:10:00,1.03,,
Engineering,2021-08-12 16:52:00,3.9,,
Engineering,2021-08-12 22:06:00,1.03,,
Engineering,2021-08-13 00:40:00,1.3,,
Engineering,2021-08-13 14:20:00,0.33,,
Engineering,2021-08-13 16:14:00,0.87,,
Engineering,2021-08-13 16:52:00,0.17,,
Engineering,2021-09-28 18:21:00,4.0,,
Engineering,2021-10-05 16:18:00,3.0,,
Engineering,2021-10-05 23:57:00,0.92,,
Engineering,2021-10-14 15:14:00,1.97,,
Engineering,2021-10-15 17:02:00,7.3,,
Engineering,2022-02-07 15:31:00,4.1,,
Engineering,2022-02-15 11:00:00,1.75,,
Engineering,2022-03-15 15:39:00,3.53,,
Engineering,2022-03-17 13:46:00,1.55,,
Engineering,2022-06-28 12:36:00,3.32,,
Engineering,2022-06-28 18:16:00,3.65,,
Engineering,2022-06-29 19:00:00,4.8,,
Engineering,2022-07-19 12:00:00,1.77,,
Engineering,2022-07-19 13:25:00,0.48,,
Engineering,2022-08-23 17:00:00,4.25,,
Engineering,2022-08-26 22:02:00,1.7,,
Engineering,2022-11-01 12:43:00,1.28,,
Meridian Quake,2019-02-07 12:04:00,1.02,,
Meridian Quake,2019-02-07 13:48:00,1.37,,
Meridian Quake,2019-02-07 16:03:00,0.42,,
Meridian Quake,2019-02-07 19:45:00,2.88,,
Meridian Quake,2019-02-08 15:10:00,2.88,,
Meridian Quake,2019-02-08 17:13:00,0.17,,
Meridian Quake,2019-02-08 19:01:00,1.18,,
Meridian Quake,2019-02-08 20:43:00,1.33,,
Meridian Quake,2019-02-08 22:34:00,1.0,,
Meridian Quake,2019-02-08 23:00:00,0.35,,
Meridian Quake,2019-02-09 13:08:00,1.45,,
Meridian Quake,2019-02-09 15:19:00,2.02,,
Meridian Quake,2019-02-09 20:46:00,2.62,,
Meridian Quake,2019-02-09 22:39:00,1.67,,
Meridian Quake,2019-02-10 14:51:00,2.52,,
Meridian Quake,2019-02-10 15:26:00,0.58,,
Meridian Quake,2019-02-10 18:05:00,1.35,,
Meridian Quake,2019-02-10 18:46:00,0.45,,
Meridian Quake,2019-02-10 23:44:00,2.2,,
Meridian Quake,2019-02-11 13:55:00,0.83,,
Meridian Quake,2019-02-11 15:22:00,1.25,,
Meridian Quake,2019-02-11 17:03:00,0.68,,
Meridian Quake,2019-02-11 18:26:00,0.83,,
Meridian Quake,2019-02-11 19:37:00,0.7,,
Meridian Quake,2019-02-11 21:13:00,1.28,,
Meridian Quake,2019-02-12 00:37:00,1.78,,
Meridian Quake,2019-02-12 13:25:00,1.15,,
Meridian Quake,2019-02-12 14:36:00,0.88,,
Meridian Quake,2019-02-12 15:25:00,0.58,,
Meridian Quake,2019-02-12 16:59:00,1.32,,
Meridian Quake,2019-02-28 17:54:00,1.38,,
Meridian Quake,2019-03-05 15:04:00,2.75,,
Meridian Quake,2019-03-06 11:19:00,0.57,,
Meridian Quake,2019-03-08 12:31:00,0.77,,
Meridian Quake,2019-03-18 15:20:00,0.8,,
Meridian Quake,2019-04-08 10:53:00,0.78,,
Meridian Quake,2019-04-08 14:33:00,2.98,,
Meridian Quake,2019-04-15 11:55:00,1.73,,
Meridian Quake,2019-04-15 13:52:00,1.23,,
Meridian Quake,2019-04-15 15:06:00,1.03,,
Meridian Quake,2019-04-24 12:02:00,0.25,,
Meridian Quake,2019-04-24 13:42:00,1.63,,
Meridian Quake,2019-04-24 17:30:00,2.45,,
Meridian Quake,2019-04-24 19:00:00,0.73,,
Meridian Quake,2019-04-24 21:04:00,1.27,,
Meridian Quake,2019-04-24 23:00:00,0.85,,
Meridian Quake,2019-04-25 15:10:00,1.22,,
Meridian Quake,2019-04-25 17:07:00,0.83,,
Meridian Quake,2019-04-25 18:39:00,1.42,,
Meridian Quake,2019-04-25 21:09:00,1.62,,
Meridian Quake,2019-04-26 12:41:00,0.53,,
Meridian Quake,2019-04-26 15:28:00,1.43,,
Meridian Quake,2019-04-26 20:29:00,4.48,,
Meridian Quake,2019-04-27 14:11:00,1.63,,
Meridian Quake,2019-04-27 18:18:00,1.03,,
Meridian Quake,2019-04-27 19:27:00,0.55,,
Meridian Quake,2019-04-29 13:23:00,1.62,,
Meridian Quake,2019-04-29 15:45:00,2.15,,
Meridian Quake,2019-04-29 19:49:00,2.62,,
Meridian Quake,2019-04-29 23:36:00,2.3,,
Meridian Quake,2019-05-09 12:48:00,2.72,,
Meridian Quake,2019-05-20 12:19:00,1.5,,
Meridian Quake,2019-05-20 13:36:00,1.18,,
Meridian Quake,2019-05-20 14:54:00,0.18,,
Meridian Quake,2019-05-20 15:59:00,1.05,,
Meridian Quake,2019-05-20 16:49:00,0.83,,
Meridian Quake,2019-05-20 17:47:00,0.92,,
Meridian Quake,2019-05-21 13:12:00,3.07,,
Meridian Quake,2019-05-21 13:54:00,0.33,,
Meridian Quake,2019-05-24 13:37:00,1.43,,
Meridian Quake,2019-05-30 14:37:00,4.28,,
Meridian Quake,2019-06-03 11:28:00,1.32,,
Meridian Quake,2019-06-03 12:55:00,1.07,,
Meridian Quake,2019-06-03 16:02:00,1.52,,
Meridian Quake,2019-07-05 12:54:00,2.28,,
Meridian Quake,2019-07-05 13:39:00,0.57,,
Meridian Quake,2019-07-08 14:47:00,4.7,,
Meridian Quake,2019-07-12 14:08:00,1.58,,
Meridian Quake,2019-07-12 18:12:00,2.07,,
Meridian Quake,2019-07-12 18:57:00,0.42,,
Meridian Quake,2019-07-13 14:51:00,1.45,,
Meridian Quake,2019-07-13 15:29:00,0.48,,
Meridian Quake,2019-07-13 22:40:00,1.3,,
Meridian Quake,2019-07-13 23:24:00,1.0,,
Meridian Quake,2019-07-14 16:25:00,1.97,,
Meridian Quake,2019-07-14 21:28:00,0.83,,
Meridian Quake,2019-07-14 23:12:00,0.37,,
Meridian Quake,2019-07-15 14:26:00,2.22,,
Meridian Quake,2019-07-15 16:15:00,0.88,,
Meridian Quake,2019-07-15 16:43:00,0.23,,
Meridian Quake,2019-07-15 18:21:00,1.28,,
Meridian Quake,2019-07-15 19:49:00,1.07,,
Meridian Quake,2019-07-16 14:00:00,2.17,,
Meridian Quake,2019-07-16 15:05:00,0.68,,
Meridian Quake,2019-07-16 19:28:00,3.77,,
Meridian Quake,2019-07-17 14:36:00,3.37,,
Meridian Quake,2019-07-18 14:50:00,1.05,,
Meridian Quake,2019-07-18 17:38:00,2.15,,
Meridian Quake,2019-07-19 14:56:00,0.93,,
Meridian Quake,2019-07-19 19:21:00,2.97,,
Meridian Quake,2019-07-20 15:37:00,0.92,,
Meridian Quake,2019-07-20 17:09:00,1.53,,
Meridian Quake,2019-07-21 13:00:00,1.83,,
Meridian Quake,2019-07-21 15:45:00,1.42,,
Meridian Quake,2019-07-23 14:11:00,2.37,,
Meridian Quake,2019-07-23 18:13:00,2.18,,
Meridian Quake,2019-07-30 15:13:00,2.0,,
Meridian Quake,2019-07-30 17:58:00,1.83,,
Meridian Quake,2019-09-04 15:18:00,4.0,,
Meridian Quake,2019-09-05 11:13:00,1.07,,
Meridian Quake,2019-09-05 13:41:00,2.1,,
Meridian Quake,2019-09-05 15:54:00,0.07,,
Meridian Quake,2019-09-05 17:04:00,1.0,,
Meridian Quake,2019-09-24 13:06:00,1.3,,
Meridian Quake,2019-09-24 14:16:00,0.97,,
Meridian Quake,2019-09-24 16:43:00,1.25,,
Meridian Quake,2019-09-24 19:09:00,2.15,,
Meridian Quake,2019-09-24 22:45:00,1.55,,
Meridian Quake,2019-09-25 13:21:00,1.92,,
Meridian Quake,2019-09-25 17:38:00,2.85,,
Meridian Quake,2019-09-25 19:33:00,1.02,,
Meridian Quake,2019-09-26 11:51:00,0.57,,
Meridian Quake,2019-09-26 22:43:00,4.42,,
Meridian Quake,2019-09-27 19:13:00,1.72,,
Meridian Quake,2019-09-28 13:45:00,1.92,,
Meridian Quake,2019-09-28 16:44:00,0.58,,
Meridian Quake,2019-09-28 18:55:00,1.68,,
Meridian Quake,2019-09-28 19:35:00,0.55,,
Meridian Quake,2019-09-28 22:18:00,1.18,,
Meridian Quake,2019-09-29 12:44:00,1.53,,
Meridian Quake,2019-09-29 14:04:00,1.08,,
Meridian Quake,2019-10-02 13:49:00,0.53,,
Meridian Quake,2019-10-02 16:31:00,0.43,,
Meridian Quake,2019-10-02 18:25:00,1.13,,
Meridian Quake,2019-10-03 13:37:00,1.15,,
Meridian Quake,2019-10-03 16:26:00,2.43,,
Meridian Quake,2019-10-04 17:33:00,1.02,,
Meridian Quake,2019-10-07 14:40:00,2.0,,
Meridian Quake,2019-10-08 12:42:00,0.85,,
Meridian Quake,2019-10-21 15:00:00,2.47,,
Meridian Quake,2019-10-21 16:12:00,0.32,,
Meridian Quake,2019-10-24 14:42:00,0.45,,
Meridian Quake,2019-10-28 23:59:00,2.1,,
Meridian Quake,2019-10-29 11:57:00,0.93,,
Meridian Quake,2019-10-29 18:41:00,0.3,,
Meridian Quake,2019-10-30 13:55:00,2.57,,
Meridian Quake,2019-10-30 15:29:00,1.33,,
Meridian Quake,2019-10-30 17:03:00,0.48,,
Meridian Quake,2019-11-06 13:00:00,1.87,,
Meridian Quake,2019-11-06 13:13:00,0.1,,
Meridian Quake,2019-11-06 14:52:00,0.55,,
Meridian Quake,2019-11-06 16:32:00,1.6,,
Meridian Quake,2019-11-12 12:44:00,1.28,,
Meridian Quake,2019-11-12 14:02:00,0.93,,
Meridian Quake,2019-11-12 16:28:00,1.63,,
Meridian Quake,2019-11-12 17:10:00,0.5,,
Meridian Quake,2019-11-12 17:33:00,0.22,,
Meridian Quake,2019-11-19 19:08:00,0.8,,
Meridian Quake,2019-11-19 22:13:00,0.8,,
Meridian Quake,2019-11-20 15:59:00,3.93,,
Meridian Quake,2019-11-20 19:57:00,2.22,,
Meridian Quake,2019-11-20 20:43:00,0.55,,
Meridian Quake,2019-11-21 13:10:00,0.93,,
Meridian Quake,2019-11-21 19:33:00,5.15,,
Meridian Quake,2019-11-21 23:33:00,2.0,,
Meridian Quake,2019-11-22 13:24:00,1.45,,
Meridian Quake,2019-11-22 14:43:00,1.15,,
Meridian Quake,2019-11-22 17:57:00,1.27,,
Meridian Quake,2019-11-26 13:25:00,2.72,,
Meridian Quake,2019-11-27 10:17:00,0.42,,
Meridian Quake,2019-11-27 11:29:00,0.52,,
Meridian Quake,2019-11-29 12:21:00,0.67,,
Meridian Quake,2019-12-10 12:23:00,0.4,,
Meridian Quake,2019-12-10 14:42:00,2.07,,
Meridian Quake,2019-12-10 16:06:00,1.18,,
Meridian Quake,2019-12-17 14:38:00,2.4,,
Meridian Quake,2019-12-17 17:38:00,1.53,,
Meridian Quake,2019-12-17 18:05:00,0.33,,
Meridian Quake,2020-01-21 13:06:00,1.6,,
Meridian Quake,2020-01-21 16:21:00,0.75,,
Meridian Quake,2020-01-27 12:59:00,1.78,,
Meridian Quake,2020-01-27 13:33:00,0.45,,
Meridian Quake,2020-01-27 14:30:00,0.8,,
Meridian Quake,2020-01-29 13:09:00,2.67,,
Meridian Quake,2020-02-03 21:42:00,0.42,,
Meridian Quake,2020-02-03 23:16:00,0.5,,
Meridian Quake,2020-02-05 13:40:00,2.87,,
Meridian Quake,2020-02-12 13:00:00,2.08,,
Meridian Quake,2020-02-12 13:58:00,0.9,,
Meridian Quake,2020-02-12 14:29:00,0.45,,
Meridian Quake,2020-02-16 15:54:00,0.98,,
Meridian Quake,2020-02-16 18:10:00,2.08,,
Meridian Quake,2020-02-16 23:06:00,2.0,,
Meridian Quake,2020-02-17 12:11:00,0.42,,
Meridian Quake,2020-02-17 14:37:00,1.55,,
Meridian Quake,2020-02-17 17:56:00,2.07,,
Meridian Quake,2020-02-17 19:00:00,0.88,,
Meridian Quake,2020-02-17 20:12:00,0.5,,
Meridian Quake,2020-02-18 16:53:00,1.15,,
Meridian Quake,2020-02-18 20:11:00,2.3,,
Meridian Quake,2020-02-18 22:55:00,1.75,,
Meridian Quake,2020-02-21 12:26:00,1.88,,
Meridian Quake,2020-02-21 13:37:00,0.55,,
Meridian Quake,2020-02-22 12:00:00,0.5,,
Meridian Quake,2020-02-27 13:12:00,1.02,,
Meridian Quake,2020-03-02 12:07:00,1.9,,
Meridian Quake,2020-03-02 13:46:00,1.2,,
Meridian Quake,2020-03-02 14:45:00,0.8,,
Meridian Quake,2020-03-04 13:00:00,2.45,,
Meridian Quake,2020-03-04 14:24:00,0.78,,
Meridian Quake,2020-03-06 14:16:00,1.75,,
Meridian Quake,2020-03-09 12:49:00,2.62,,
Meridian Quake,2020-03-09 14:27:00,1.37,,
Meridian Quake,2020-04-14 11:29:00,1.37,,
Meridian Quake,2020-04-14 13:58:00,1.63,,
Meridian Quake,2020-04-14 17:53:00,0.85,,
Meridian Quake,2020-04-16 13:15:00,0.93,,
Meridian Quake,2020-04-17 13:43:00,3.0,,
Meridian Quake,2020-04-17 15:59:00,2.05,,
Meridian Quake,2020-04-21 17:00:00,5.2,,
Meridian Quake,2020-04-30 13:16:00,1.63,,
Meridian Quake,2020-04-30 15:20:00,0.83,,
Meridian Quake,2020-04-30 17:10:00,1.15,,
Meridian Quake,2020-05-04 23:24:00,1.1,,
Meridian Quake,2020-05-06 12:07:00,1.57,,
Meridian Quake,2020-05-06 13:08:00,0.28,,
Meridian Quake,2020-05-06 14:28:00,0.38,,
Meridian Quake,2020-05-14 12:23:00,1.35,,
Meridian Quake,2020-05-14 13:39:00,1.07,,
Meridian Quake,2020-05-17 22:48:00,2.0,,
Meridian Quake,2020-05-18 13:52:00,1.3,,
Meridian Quake,2020-05-18 18:15:00,1.23,,
Meridian Quake,2020-05-19 13:50:00,2.83,,
Meridian Quake,2020-05-19 14:55:00,0.38,,
Meridian Quake,2020-05-26 13:09:00,2.43,,
Meridian Quake,2020-05-26 14:41:00,1.22,,
Meridian Quake,2020-05-29 12:30:00,1.73,,
Meridian Quake,2020-05-29 14:34:00,1.7,,
Meridian Quake,2020-06-01 12:38:00,1.3,,
Meridian Quake,2020-06-02 10:17:00,0.0,,
Meridian Quake,2020-06-02 21:57:00,0.25,,
Meridian Quake,2020-06-03 11:25:00,0.73,,
Meridian Quake,2020-06-05 14:10:00,0.3,,
Meridian Quake,2020-06-11 16:00:00,2.55,,
Meridian Quake,2020-06-16 12:23:00,1.53,,
Meridian Quake,2020-06-16 15:59:00,3.2,,
Meridian Quake,2020-06-24 14:17:00,2.3,,
Meridian Quake,2020-06-24 15:56:00,1.22,,
Meridian Quake,2020-06-30 13:46:00,2.2,,
Meridian Quake,2020-06-30 14:59:00,1.02,,
Meridian Quake,2020-06-30 15:50:00,0.37,,
Meridian Quake,2020-07-01 14:41:00,2.02,,
Meridian Quake,2020-07-08 14:02:00,1.58,,
Meridian Quake,2020-07-08 14:42:00,0.55,,
Meridian Quake,2020-07-08 16:33:00,0.95,,
Meridian Quake,2020-07-10 14:29:00,3.02,,
Meridian Quake,2020-07-10 15:46:00,0.63,,
Meridian Quake,2020-07-15 12:25:00,0.77,,
Meridian Quake,2020-07-15 16:24:00,2.85,,
Meridian Quake,2020-07-17 15:03:00,1.78,,
Meridian Quake,2020-07-20 22:18:00,0.98,,
Meridian Quake,2020-07-20 22:47:00,0.4,,
Meridian Quake,2020-07-21 13:22:00,1.38,,
Meridian Quake,2020-07-21 16:20:00,0.63,,
Meridian Quake,2020-07-22 13:24:00,2.93,,
Meridian Quake,2020-07-22 14:47:00,1.03,,
Meridian Quake,2020-07-22 15:47:00,0.55,,
Meridian Quake,2020-07-22 18:22:00,1.33,,
Meridian Quake,2020-07-22 23:20:00,0.7,,
Meridian Quake,2020-07-24 13:53:00,0.93,,
Meridian Quake,2020-07-24 16:40:00,1.4,,
Meridian Quake,2020-07-28 22:19:00,0.82,,
Meridian Quake,2020-07-29 15:51:00,2.7,,
Meridian Quake,2020-07-29 16:27:00,0.43,,
Meridian Quake,2020-07-30 14:10:00,0.67,,
Meridian Quake,2020-07-30 16:37:00,1.78,,
Meridian Quake,2020-08-05 14:41:00,4.27,,
Meridian Quake,2020-08-10 17:51:00,1.07,,
Meridian Quake,2020-08-11 11:36:00,0.35,,
Meridian Quake,2020-08-12 13:17:00,0.95,,
Meridian Quake,2020-08-12 16:08:00,2.67,,
Meridian Quake,2020-08-14 12:58:00,1.18,,
Meridian Quake,2020-08-14 14:28:00,1.42,,
Meridian Quake,2020-08-14 16:00:00,1.38,,
Meridian Quake,2020-08-17 12:58:00,1.43,,
Meridian Quake,2020-08-17 15:18:00,1.5,,
Meridian Quake,2020-08-17 17:37:00,1.83,,
Meridian Quake,2020-08-18 12:39:00,0.82,,
Meridian Quake,2020-08-26 16:23:00,2.98,,
Meridian Quake,2020-08-28 17:22:00,6.03,,
Meridian Quake,2020-08-31 15:16:00,0.52,,
Meridian Quake,2020-08-31 19:53:00,2.27,,
Meridian Quake,2020-09-25 16:50:00,4.12,,
Meridian Quake,2020-09-30 17:44:00,2.82,,
Meridian Quake,2020-10-07 14:30:00,2.4,,
Meridian Quake,2020-10-07 15:58:00,0.98,,
Meridian Quake,2020-10-07 17:45:00,1.28,,
Meridian Quake,2020-10-09 14:00:00,1.72,,
Meridian Quake,2020-10-09 18:07:00,3.87,,
Meridian Quake,2020-10-14 15:08:00,2.17,,
Meridian Quake,2020-10-14 17:32:00,1.38,,
Meridian Quake,2020-10-16 12:50:00,0.55,,
Meridian Quake,2020-10-16 14:26:00,1.48,,
