activity,datetime,hours
Admin,2019-12-04 12:36:00,0.17
Admin,2019-12-05 11:20:00,0.07
Admin,2019-12-06 12:56:00,0.55
Admin,2019-12-09 09:21:00,0.35
Admin,2019-12-09 21:35:00,0.23
Admin,2019-12-13 00:33:00,0.18
Admin,2020-01-02 13:19:00,1.0
Admin,2020-01-02 22:04:00,0.43
Admin,2020-01-03 20:25:00,0.3
Admin,2020-01-07 11:10:00,1.02
Admin,2020-01-07 16:26:00,0.45
Admin,2020-01-12 11:31:00,0.72
Admin,2020-01-15 13:00:00,0.8
Admin,2020-01-16 14:30:00,2.35
Admin,2020-01-17 15:03:00,0.33
Admin,2020-01-22 12:25:00,0.18
Admin,2020-01-24 16:20:00,0.38
Admin,2020-01-24 17:06:00,0.6
Admin,2020-01-25 12:50:00,1.0
Admin,2020-01-25 17:53:00,1.83
Admin,2020-01-27 15:40:00,0.55
Admin,2020-02-03 09:57:00,0.25
Admin,2020-02-03 10:41:00,0.4
Admin,2020-02-03 16:11:00,0.68
Admin,2020-02-04 19:15:00,0.18
Admin,2020-02-10 12:30:00,0.35
Admin,2020-02-11 11:34:00,0.3
Admin,2020-02-12 10:49:00,0.43
Admin,2020-02-12 20:27:00,0.6
Admin,2020-02-17 10:37:00,0.27
Admin,2020-02-19 11:15:00,1.18
Admin,2020-02-20 19:18:00,0.83
Admin,2020-02-21 10:33:00,0.02
Admin,2020-02-27 15:13:00,0.23
Admin,2020-02-27 15:48:00,0.47
Admin,2020-02-27 17:55:00,0.88
Admin,2020-03-05 17:00:00,0.1
Admin,2020-03-09 15:12:00,0.15
Admin,2020-03-09 18:35:00,0.42
Admin,2020-03-11 10:55:00,0.33
Admin,2020-03-19 11:36:00,0.43
Admin,2020-03-19 14:02:00,0.7
Admin,2020-03-23 10:58:00,0.48
Admin,2020-04-01 11:48:00,0.58
Admin,2020-04-02 12:11:00,0.57
Admin,2020-04-03 10:31:00,0.18
Admin,2020-04-06 10:50:00,0.38
Admin,2020-04-06 18:45:00,0.13
Admin,2020-04-07 10:30:00,0.23
Admin,2020-04-07 14:05:00,0.52
Admin,2020-04-08 11:50:00,0.62
Admin,2020-04-10 13:47:00,0.5
Admin,2020-04-10 15:00:00,0.83
Admin,2020-04-13 10:57:00,0.33
Admin,2020-04-14 10:07:00,0.63
Admin,2020-04-15 11:57:00,0.77
Admin,2020-04-20 11:49:00,0.87
Admin,2020-04-20 13:35:00,0.63
Admin,2020-04-20 16:26:00,0.13
Admin,2020-04-22 11:42:00,0.63
Admin,2020-04-23 11:49:00,0.3
Admin,2020-04-23 18:26:00,0.42
Admin,2020-04-24 15:12:00,0.87
Admin,2020-04-28 20:18:00,0.82
Admin,2020-05-01 10:31:00,0.08
Admin,2020-05-03 11:26:00,0.33
Admin,2020-05-03 21:32:00,0.17
Admin,2020-05-04 14:17:00,0.33
Admin,2020-05-04 16:16:00,0.85
Admin,2020-05-04 18:31:00,0.42
Admin,2020-05-04 19:20:00,0.63
Admin,2020-05-05 10:21:00,0.93
Admin,2020-05-05 15:15:00,0.08
Admin,2020-05-07 13:08:00,0.3
Admin,2020-05-07 13:32:00,0.2
Admin,2020-05-11 10:28:00,0.2
Admin,2020-05-11 12:30:00,1.5
Admin,2020-05-11 15:45:00,0.63
Admin,2020-05-11 18:02:00,0.8
Admin,2020-05-12 13:20:00,0.33
Admin,2020-05-12 23:20:00,0.42
Admin,2020-05-13 16:06:00,0.15
Admin,2020-05-13 17:51:00,1.65
Admin,2020-05-14 15:48:00,1.17
Admin,2020-05-14 16:47:00,0.62
Admin,2020-05-14 17:19:00,0.25
Admin,2020-05-14 17:49:00,0.4
Admin,2020-05-15 16:09:00,0.38
Admin,2020-05-16 12:18:00,0.72
Admin,2020-05-18 11:43:00,1.07
Admin,2020-05-18 14:35:00,0.63
Admin,2020-05-20 11:55:00,0.57
Admin,2020-05-20 19:44:00,0.3
Admin,2020-05-21 12:18:00,0.63
Admin,2020-05-21 23:04:00,0.32
Admin,2020-05-22 10:58:00,0.08
Admin,2020-05-26 09:20:00,0.67
Admin,2020-05-27 14:54:00,0.67
Admin,2020-05-27 23:27:00,2.0
Admin,2020-05-28 11:09:00,0.33
Admin,2020-05-28 16:43:00,0.82
Admin,2020-06-01 16:53:00,1.7
Admin,2020-06-01 19:32:00,0.45
Admin,2020-06-02 10:17:00,0.38
Admin,2020-06-02 23:58:00,0.15
Admin,2020-06-08 14:36:00,0.25
Admin,2020-06-10 18:21:00,0.82
Admin,2020-06-12 11:01:00,0.6
Admin,2020-06-15 12:05:00,0.65
Admin,2020-06-18 19:13:00,0.75
Admin,2020-06-19 12:31:00,0.78
Admin,2020-06-28 22:35:00,1.65
Admin,2020-06-28 23:25:00,0.3
Admin,2020-06-29 10:55:00,0.18
Admin,2020-06-29 21:29:00,0.15
Admin,2020-06-30 17:02:00,0.77
Admin,2020-06-30 20:12:00,0.98
Admin,2020-07-07 20:10:00,0.3
Admin,2020-07-07 20:51:00,0.45
Admin,2020-07-09 20:59:00,0.77
Admin,2020-07-13 13:32:00,0.38
Admin,2020-07-13 16:29:00,2.0
Admin,2020-07-16 10:48:00,1.0
Admin,2020-07-17 18:22:00,0.7
Admin,2020-07-23 14:22:00,0.53
Admin,2020-07-24 11:28:00,0.53
Admin,2020-07-27 23:37:00,0.28
Admin,2020-08-02 14:22:00,1.37
Admin,2020-08-04 13:16:00,0.57
Admin,2020-08-10 12:54:00,0.43
Admin,2020-08-10 14:30:00,0.77
Admin,2020-08-10 18:25:00,0.57
Admin,2020-08-11 11:00:00,1.02
Admin,2020-08-14 11:38:00,0.85
Admin,2020-08-31 16:20:00,1.0
Admin,2020-09-10 12:15:00,1.35
Admin,2020-09-25 11:38:00,0.98
Admin,2020-10-04 15:48:00,0.38
Admin,2020-10-05 22:24:00,0.87
Admin,2020-10-19 23:16:00,0.67
Admin,2020-10-23 00:31:00,0.63
Admin,2020-10-23 21:48:00,0.57
Admin,2020-10-27 12:01:00,0.95
Admin,2020-11-03 11:39:00,1.13
Admin,2020-11-08 00:58:00,0.1
Admin,2020-11-09 11:47:00,0.68
Admin,2020-11-11 21:41:00,0.73
Admin,2020-11-11 22:00:00,0.25
Admin,2020-11-12 10:11:00,0.78
Admin,2020-11-12 10:49:00,0.15
Admin,2020-11-17 12:19:00,0.73
Admin,2020-11-17 15:49:00,0.23
Admin,2020-11-23 11:52:00,0.75
Admin,2020-11-23 16:11:00,0.2
Admin,2020-11-23 21:04:00,0.15
Admin,2020-11-25 18:47:00,0.73
Admin,2020-11-27 13:27:00,0.03
Admin,2020-12-01 11:51:00,0.15
Admin,2020-12-01 15:05:00,0.15
Admin,2020-12-01 15:40:00,0.25
Admin,2020-12-04 10:57:00,0.58
Admin,2020-12-10 11:56:00,1.07
Admin,2020-12-10 14:29:00,0.98
Admin,2020-12-15 23:23:00,0.13
Admin,2020-12-28 12:44:00,1.27
Admin,2020-01-02 13:19:00,1.0
Admin,2020-01-02 22:04:00,0.43
Admin,2020-01-03 20:25:00,0.3
Admin,2020-01-07 11:10:00,1.02
Admin,2020-01-07 16:26:00,0.45
Admin,2020-01-12 11:31:00,0.72
Admin,2020-01-15 13:00:00,0.8
Admin,2020-01-16 14:30:00,2.35
Admin,2020-01-17 15:03:00,0.33
Admin,2020-01-22 12:25:00,0.18
Admin,2020-01-24 16:20:00,0.38
Admin,2020-01-24 17:06:00,0.6
Admin,2020-01-25 12:50:00,1.0
Admin,2020-01-25 17:53:00,1.83
Admin,2020-01-27 15:40:00,0.55
Admin,2020-02-03 09:57:00,0.25
Admin,2020-02-03 10:41:00,0.4
Admin,2020-02-03 16:11:00,0.68
Admin,2020-02-04 19:15:00,0.18
Admin,2020-02-10 12:30:00,0.35
Admin,2020-02-11 11:34:00,0.3
Admin,2020-02-19 11:15:00,1.18
Admin,2020-02-20 19:18:00,0.83
Admin,2020-02-21 10:33:00,0.02
Admin,2020-02-27 15:13:00,0.23
Admin,2020-02-27 15:48:00,0.47
Admin,2020-02-27 17:55:00,0.88
Admin,2020-03-05 17:00:00,0.1
Admin,2020-03-11 10:55:00,0.33
Admin,2020-03-19 11:36:00,0.43
Admin,2020-03-19 14:02:00,0.7
Admin,2020-03-23 10:58:00,0.48
Admin,2020-04-01 11:48:00,0.58
Admin,2020-04-02 12:11:00,0.57
Admin,2020-04-03 10:31:00,0.18
Admin,2020-04-06 10:50:00,0.38
Admin,2020-04-06 18:45:00,0.13
Admin,2020-04-07 10:30:00,0.23
Admin,2020-04-07 14:05:00,0.52
Admin,2020-04-08 11:50:00,0.62
Admin,2020-04-10 13:47:00,0.5
Admin,2020-04-10 15:00:00,0.83
Admin,2020-04-13 10:57:00,0.33
Admin,2020-04-14 10:07:00,0.63
Admin,2020-04-15 11:57:00,0.77
Admin,2020-04-20 11:49:00,0.87
Admin,2020-04-20 13:35:00,0.63
Admin,2020-04-20 16:26:00,0.13
Admin,2020-04-22 11:42:00,0.63
Admin,2020-04-23 11:49:00,0.3
Admin,2020-04-23 18:26:00,0.42
Admin,2020-04-24 15:12:00,0.87
Admin,2020-04-28 20:18:00,0.82
Admin,2020-05-01 10:31:00,0.08
Admin,2020-05-03 11:26:00,0.33
Admin,2020-05-03 21:32:00,0.17
Admin,2020-05-04 14:17:00,0.33
Admin,2020-05-04 16:16:00,0.85
Admin,2020-05-04 18:31:00,0.42
Admin,2020-05-04 19:20:00,0.63
Admin,2020-05-05 10:21:00,0.93
Admin,2020-05-05 15:15:00,0.08
Admin,2020-05-07 13:08:00,0.3
Admin,2020-05-07 13:32:00,0.2
Admin,2020-05-11 10:28:00,0.2
Admin,2020-05-11 12:30:00,1.5
Admin,2020-05-11 15:45:00,0.63
Admin,2020-05-11 18:02:00,0.8
Admin,2020-05-12 13:20:00,0.33
Admin,2020-05-12 23:20:00,0.42
Admin,2020-05-13 16:06:00,0.15
Admin,2020-05-13 17:51:00,1.65
Admin,2020-05-15 16:09:00,0.38
Admin,2020-05-16 12:18:00,0.72
Admin,2020-05-20 11:55:00,0.57
Admin,2020-05-20 19:44:00,0.3
Admin,2020-05-21 12:18:00,0.63
Admin,2020-05-21 23:04:00,0.32
Admin,2020-05-22 10:58:00,0.08
Admin,2020-05-26 09:20:00,0.67
Admin,2020-05-27 14:54:00,0.67
Admin,2020-05-27 23:27:00,2.0
Admin,2020-05-28 11:09:00,0.33
Admin,2020-05-28 16:43:00,0.82
Admin,2020-06-01 16:53:00,1.7
Admin,2020-06-01 19:32:00,0.45
Admin,2020-06-02 10:17:00,0.38
Admin,2020-06-02 23:58:00,0.15
Admin,2020-06-08 14:36:00,0.25
Admin,2020-06-10 18:21:00,0.82
Admin,2020-06-12 11:01:00,0.6
Admin,2020-06-15 12:05:00,0.65
Admin,2020-06-18 19:13:00,0.75
Admin,2020-06-19 12:31:00,0.78
Admin,2020-06-28 22:35:00,1.65
Admin,2020-06-28 23:25:00,0.3
Admin,2020-06-29 10:55:00,0.18
Admin,2020-06-29 21:29:00,0.15
Admin,2020-07-07 20:10:00,0.3
Admin,2020-07-07 20:51:00,0.45
Admin,2020-07-09 20:59:00,0.77
Admin,2020-07-13 13:32:00,0.38
Admin,2020-07-13 16:29:00,2.0
Admin,2020-07-16 10:48:00,1.0
Admin,2020-07-17 18:22:00,0.7
Admin,2020-07-23 14:22:00,0.53
Admin,2020-07-24 11:28:00,0.53
Admin,2020-07-27 23:37:00,0.28
Admin,2020-08-02 14:22:00,1.37
Admin,2020-08-04 13:16:00,0.57
Admin,2020-08-10 12:54:00,0.43
Admin,2020-08-10 14:30:00,0.77
Admin,2020-08-10 18:25:00,0.57
Admin,2020-08-11 11:00:00,1.02
Admin,2020-08-14 11:38:00,0.85
Admin,2020-08-31 16:20:00,1.0
Admin,2020-09-10 12:15:00,1.35
Admin,2020-09-25 11:38:00,0.98
Admin,2020-10-04 15:48:00,0.38
Admin,2020-10-05 22:24:00,0.87
Admin,2020-10-19 23:16:00,0.67
Admin,2020-10-27 12:01:00,0.95
Admin,2020-11-03 11:39:00,1.13
Admin,2020-11-08 00:58:00,0.1
Admin,2020-11-09 11:47:00,0.68
Admin,2020-11-11 21:41:00,0.73
Admin,2020-11-11 22:00:00,0.25
Admin,2020-11-12 10:11:00,0.78
Admin,2020-11-12 10:49:00,0.15
Admin,2020-11-17 12:19:00,0.73
Admin,2020-11-17 15:49:00,0.23
Admin,2020-11-23 11:52:00,0.75
Admin,2020-11-23 16:11:00,0.2
Admin,2020-11-23 21:04:00,0.15
Admin,2020-11-27 13:27:00,0.03
Admin,2020-12-01 11:51:00,0.15
Admin,2020-12-01 15:05:00,0.15
Admin,2020-12-01 15:40:00,0.25
Admin,2020-12-10 11:56:00,1.07
Admin,2020-12-10 14:29:00,0.98
Admin,2020-12-15 23:23:00,0.13
Admin,2020-12-28 12:44:00,1.27
Admin,2021-01-04 01:08:00,1.63
Admin,2021-01-04 11:33:00,0.93
Admin,2021-01-04 21:38:00,0.03
Admin,2021-01-06 21:46:00,0.67
Admin,2021-01-11 16:09:00,0.85
Admin,2021-01-13 22:47:00,0.35
Admin,2021-01-21 22:52:00,0.15
Admin,2021-01-25 11:29:00,0.6
Admin,2021-02-01 17:21:00,0.75
Admin,2021-02-01 18:18:00,0.62
Admin,2021-02-01 21:35:00,0.12
Admin,2021-02-02 11:24:00,0.25
Admin,2021-02-02 21:26:00,0.15
Admin,2021-02-09 11:42:00,0.83
Admin,2021-02-09 12:37:00,0.18
Admin,2021-02-09 23:59:00,0.98
Admin,2021-02-11 21:55:00,1.58
Admin,2021-02-16 11:28:00,0.15
Admin,2021-02-19 17:21:00,0.62
Admin,2021-02-22 11:32:00,0.98
Admin,2021-02-22 14:19:00,1.47
Admin,2021-02-23 22:46:00,0.18
Admin,2021-02-25 13:27:00,1.17
Admin,2021-02-25 17:43:00,0.47
Admin,2021-03-01 11:04:00,1.0
Admin,2021-03-02 22:54:00,0.12
Admin,2021-03-03 11:11:00,0.27
Admin,2021-03-03 12:12:00,0.72
Admin,2021-03-03 15:50:00,0.83
Admin,2021-03-03 17:52:00,0.27
Admin,2021-03-03 19:00:00,0.28
Admin,2021-03-04 17:34:00,1.07
Admin,2021-03-06 14:06:00,1.02
Admin,2021-03-06 20:34:00,1.53
Admin,2021-03-09 10:51:00,1.2
Admin,2021-03-09 13:20:00,1.58
Admin,2021-04-05 18:36:00,4.02
Admin,2021-04-08 15:26:00,0.7
Admin,2021-04-15 13:21:00,0.08
Admin,2021-04-19 12:59:00,0.15
Admin,2021-04-19 15:13:00,1.88
Admin,2021-04-19 16:45:00,0.67
Admin,2021-04-19 23:59:00,0.17
Admin,2021-05-04 14:25:00,0.15
Admin,2021-05-10 10:17:00,2.07
Admin,2021-05-10 16:07:00,0.53
Admin,2021-05-13 14:09:00,0.2
Admin,2021-05-13 16:16:00,0.8
Admin,2021-05-20 11:57:00,1.2
Admin,2021-05-21 20:53:00,1.4
Admin,2021-05-25 15:00:00,1.2
Admin,2021-05-27 10:20:00,0.37
Admin,2021-05-27 12:26:00,0.12
Admin,2021-05-27 15:24:00,0.95
Admin,2021-05-29 12:36:00,0.52
Admin,2021-05-29 21:39:00,0.98
Admin,2021-06-08 09:51:00,0.68
Admin,2021-06-08 14:04:00,0.02
Admin,2021-06-09 15:50:00,0.12
Admin,2021-06-14 17:14:00,0.55
Admin,2021-06-16 12:36:00,0.05
Admin,2021-06-17 10:45:00,0.43
Admin,2021-06-24 00:36:00,0.53
Admin,2021-06-25 01:18:00,0.25
Admin,2021-07-06 15:00:00,0.52
Admin,2021-07-06 16:25:00,0.12
Admin,2021-07-06 22:02:00,0.03
Admin,2021-07-08 20:09:00,0.08
Admin,2021-07-09 10:15:00,0.23
Admin,2021-07-12 21:34:00,0.1
Admin,2021-07-19 22:53:00,0.32
Admin,2021-07-21 20:38:00,0.32
Admin,2021-07-22 13:04:00,0.23
Admin,2021-07-22 18:04:00,0.33
Admin,2021-07-23 13:05:00,0.58
Admin,2021-07-26 11:46:00,0.28
Admin,2021-07-26 15:43:00,0.48
Admin,2021-07-28 11:06:00,0.32
Admin,2021-07-29 12:01:00,0.52
Admin,2021-07-29 17:38:00,0.22
Admin,2021-07-30 23:24:00,0.0
Admin,2021-07-30 23:30:00,0.1
Admin,2021-08-02 18:39:00,0.28
Admin,2021-08-03 16:37:00,0.05
Admin,2021-08-05 16:33:00,0.17
Admin,2021-08-06 12:27:00,0.65
Admin,2021-08-06 16:06:00,0.72
Admin,2021-08-06 16:31:00,0.18
Admin,2021-08-06 20:07:00,0.98
Admin,2021-08-06 21:01:00,0.22
Admin,2021-08-08 18:56:00,0.28
Admin,2021-08-08 22:05:00,0.1
Admin,2021-08-11 10:56:00,0.17
Admin,2021-08-16 11:18:00,0.3
Admin,2021-08-17 23:59:00,0.4
Admin,2021-08-18 19:42:00,0.12
Admin,2021-08-19 16:36:00,0.17
Admin,2021-08-24 20:51:00,0.08
Admin,2021-08-25 23:08:00,0.63
Admin,2021-08-26 12:04:00,0.77
Admin,2021-08-30 10:53:00,0.17
Admin,2021-08-31 12:08:00,0.72
Admin,2021-08-31 20:39:00,1.65
Admin,2021-09-01 11:30:00,0.33
Admin,2021-09-01 12:14:00,0.23
Admin,2021-09-01 14:27:00,1.45
Admin,2021-09-01 16:15:00,1.28
Admin,2021-09-03 15:15:00,0.08
Admin,2021-09-07 10:38:00,0.17
Admin,2021-09-09 15:34:00,0.47
Admin,2021-09-09 23:00:00,0.37
Admin,2021-09-10 17:39:00,0.43
Admin,2021-09-11 13:38:00,1.25
Admin,2021-09-11 17:45:00,1.9
Admin,2021-09-13 15:31:00,1.0
Admin,2021-09-16 12:41:00,0.87
Admin,2021-09-23 14:19:00,0.15
Admin,2021-09-26 13:53:00,0.08
Admin,2021-09-26 17:10:00,0.5
Admin,2021-09-27 11:03:00,0.27
Admin,2021-09-27 11:46:00,0.12
Admin,2021-09-27 17:35:00,0.42
Admin,2021-10-05 11:16:00,0.38
Admin,2021-10-07 11:45:00,0.92
Admin,2021-10-07 19:00:00,0.77
Admin,2021-10-12 11:32:00,0.53
Admin,2021-10-12 13:33:00,0.55
Admin,2021-10-12 17:28:00,0.87
Admin,2021-10-13 10:31:00,0.07
Admin,2021-10-14 12:57:00,1.48
Admin,2021-10-14 17:24:00,0.58
Admin,2021-10-19 11:22:00,0.18
Admin,2021-10-19 20:08:00,0.3
Admin,2021-10-25 15:20:00,0.18
Admin,2021-11-02 12:35:00,0.3
Admin,2021-11-02 14:11:00,0.27
Admin,2021-11-04 18:20:00,1.0
Admin,2021-11-05 13:39:00,0.42
Admin,2021-11-08 12:28:00,1.15
Admin,2021-11-08 13:49:00,0.13
Admin,2021-11-15 12:31:00,0.52
Admin,2021-11-15 13:30:00,0.58
Admin,2021-11-15 16:30:00,0.8
Admin,2021-11-23 09:33:00,0.52
Admin,2021-11-24 09:34:00,0.68
Admin,2021-11-29 13:56:00,1.37
Admin,2021-11-29 14:45:00,0.17
Admin,2021-11-29 15:19:00,0.28
Admin,2021-11-30 11:17:00,0.58
Admin,2021-12-02 14:27:00,0.45
Admin,2021-12-06 14:07:00,1.22
Admin,2021-12-06 20:12:00,0.12
Admin,2021-12-14 19:50:00,1.67
Admin,2021-12-20 19:28:00,0.35
Admin,2021-12-20 21:39:00,0.57
Admin,2021-12-23 10:37:00,0.15
Admin,2021-12-27 17:08:00,0.47
Admin,2022-01-03 17:44:00,0.12
Admin,2022-01-03 19:57:00,1.57
Admin,2022-01-04 11:46:00,0.43
Admin,2022-01-04 23:52:00,0.75
Admin,2022-01-05 13:13:00,1.05
Admin,2022-01-05 22:34:00,0.4
Admin,2022-01-07 11:01:00,0.07
Admin,2022-01-07 14:33:00,0.17
Admin,2022-01-07 15:57:00,0.53
Admin,2022-01-07 17:00:00,0.42
Admin,2022-01-10 23:18:00,1.37
Admin,2022-01-11 17:06:00,0.1
Admin,2022-01-12 18:30:00,1.0
Admin,2022-01-13 15:07:00,1.0
Admin,2022-01-13 15:28:00,0.33
Admin,2022-01-14 13:53:00,0.82
Admin,2022-01-18 17:21:00,0.62
Admin,2022-01-21 21:07:00,0.23
Admin,2022-01-25 11:30:00,0.5
Admin,2022-01-25 16:15:00,0.75
Admin,2022-01-31 12:25:00,0.42
Admin,2022-01-31 15:02:00,0.55
Admin,2022-02-01 11:17:00,0.52
Admin,2022-02-01 18:35:00,0.58
Admin,2022-02-02 16:16:00,1.03
Admin,2022-02-02 16:46:00,0.5
Admin,2022-02-07 17:36:00,0.9
Admin,2022-02-10 13:41:00,0.15
Admin,2022-02-10 15:32:00,0.13
Admin,2022-02-11 13:29:00,0.23
Admin,2022-02-15 19:13:00,0.23
Admin,2022-02-22 12:42:00,1.15
Admin,2022-02-24 23:59:00,0.82
Admin,2022-03-01 20:12:00,0.58
Admin,2022-03-02 14:08:00,0.13
Admin,2022-03-02 14:14:00,0.1
Admin,2022-03-08 18:23:00,0.13
Admin,2022-03-08 21:47:00,0.28
Admin,2022-03-17 10:43:00,1.15
Admin,2022-03-28 14:30:00,0.75
Admin,2022-03-29 21:48:00,0.5
Admin,2022-04-05 12:50:00,2.72
Admin,2022-04-08 22:25:00,0.12
Admin,2022-04-09 20:54:00,0.65
Admin,2022-04-12 12:17:00,0.3
Admin,2022-04-12 16:51:00,0.68
Admin,2022-04-13 14:02:00,1.32
Admin,2022-04-18 10:37:00,0.68
Admin,2022-04-18 22:56:00,0.23
Admin,2022-04-19 16:23:00,0.33
Admin,2022-04-20 12:17:00,1.07
Admin,2022-04-21 22:28:00,1.47
Admin,2022-04-21 23:46:00,0.98
Admin,2022-04-28 22:16:00,0.27
Admin,2022-05-07 20:32:00,0.33
Admin,2022-05-09 18:34:00,0.12
Admin,2022-05-09 19:43:00,0.55
Admin,2022-05-10 14:05:00,0.93
Admin,2022-05-11 09:51:00,0.17
Admin,2022-05-11 12:24:00,0.15
Admin,2022-05-11 16:43:00,0.38
Admin,2022-05-17 11:37:00,0.2
Admin,2022-05-17 16:58:00,0.1
Admin,2022-05-17 20:56:00,0.83
Admin,2022-05-26 21:45:00,0.18
Admin,2022-05-26 22:30:00,0.02
Admin,2022-06-21 23:27:00,0.25
Admin,2022-06-23 22:45:00,0.07
Admin,2022-06-27 12:29:00,0.38
Admin,2022-06-28 12:36:00,0.0
Admin,2022-07-05 14:31:00,0.1
Admin,2022-07-05 15:46:00,0.57
Admin,2022-07-06 20:41:00,0.53
Admin,2022-07-11 11:55:00,0.18
Admin,2022-07-13 14:26:00,0.83
Admin,2022-07-14 12:50:00,0.77
Admin,2022-07-27 16:47:00,0.22
Admin,2022-07-28 18:44:00,0.67
Admin,2022-07-29 22:22:00,0.43
Admin,2022-08-04 13:20:00,0.63
Admin,2022-08-04 15:19:00,0.73
Admin,2022-08-10 11:05:00,0.25
Admin,2022-08-16 13:54:00,0.25
Admin,2022-08-17 17:28:00,0.17
Admin,2022-08-18 11:33:00,0.28
Admin,2022-08-21 18:23:00,0.83
Admin,2022-08-27 16:34:00,0.18
Admin,2022-08-29 12:18:00,0.45
Admin,2022-08-29 15:59:00,1.35
Admin,2022-08-29 18:50:00,0.57
Admin,2022-09-01 10:34:00,0.17
Admin,2022-09-01 13:17:00,1.77
Admin,2022-09-01 13:42:00,0.27
Admin,2022-09-01 17:42:00,0.62
Admin,2022-09-01 18:18:00,0.18
Admin,2022-09-02 11:46:00,0.97
Admin,2022-09-02 12:22:00,0.33
Admin,2022-09-02 13:04:00,0.13
Admin,2022-09-02 16:24:00,0.4
Admin,2022-09-06 13:18:00,2.3
Admin,2022-09-06 15:23:00,0.32
Admin,2022-09-06 18:45:00,1.28
Admin,2022-09-08 15:40:00,0.22
Admin,2022-09-08 18:16:00,2.0
Admin,2022-09-12 18:23:00,0.03
Admin,2022-09-13 16:28:00,0.03
Admin,2022-09-14 15:52:00,0.3
Admin,2022-09-14 19:16:00,0.52
Admin,2022-09-14 22:11:00,1.0
Admin,2022-09-15 16:43:00,0.03
Admin,2022-09-15 18:10:00,0.23
Admin,2022-09-21 17:05:00,1.13
Admin,2022-09-22 15:20:00,0.93
Admin,2022-09-23 11:15:00,0.7
Admin,2022-09-26 15:24:00,0.47
Admin,2022-09-29 18:55:00,1.33
Admin,2022-10-03 22:59:00,0.08
Admin,2022-10-04 11:07:00,0.57
Admin,2022-10-04 12:29:00,0.12
Admin,2022-10-04 13:13:00,0.23
Admin,2022-10-04 15:50:00,0.18
Admin,2022-10-04 15:56:00,0.05
Admin,2022-10-04 17:12:00,0.23
Admin,2022-10-06 15:47:00,0.2
Admin,2022-10-06 17:17:00,0.95
Admin,2022-10-06 18:55:00,0.27
Admin,2022-10-06 20:20:00,0.13
Admin,2022-10-06 21:18:00,0.48
Admin,2022-10-07 12:27:00,1.05
Admin,2022-10-07 13:30:00,0.05
Admin,2022-10-11 18:32:00,0.53
Admin,2022-10-16 15:52:00,0.68
Admin,2022-10-16 16:42:00,0.42
Admin,2022-10-19 23:44:00,0.33
Admin,2022-10-20 14:04:00,0.05
Admin,2022-10-21 11:09:00,0.12
Admin,2022-10-21 15:36:00,0.5
Admin,2022-10-25 10:44:00,0.23
Admin,2022-10-28 15:27:00,0.18
Admin,2022-10-31 11:12:00,0.48
Admin,2022-10-31 12:48:00,0.5
Admin,2022-10-31 14:14:00,1.12
Admin,2022-11-02 11:56:00,0.5
Admin,2022-11-02 13:03:00,0.72
Admin,2022-11-02 22:26:00,0.33
Admin,2022-11-03 13:13:00,1.45
Admin,2022-11-03 13:45:00,0.3
Admin,2022-11-03 15:19:00,0.33
Admin,2022-11-07 13:29:00,1.87
Admin,2022-11-07 15:25:00,0.12
Admin,2022-11-07 19:13:00,0.77
Admin,2022-11-11 14:30:00,0.8
Admin,2022-11-14 17:36:00,0.6
Admin,2022-11-15 13:43:00,0.22
Admin,2022-11-16 12:09:00,0.22
Admin,2022-11-16 14:44:00,0.1
Admin,2022-11-16 16:37:00,0.67
Admin,2022-11-17 10:18:00,0.68
Admin,2022-11-22 16:42:00,0.13
Admin,2022-11-28 11:56:00,1.35
Admin,2022-11-29 16:01:00,0.28
Admin,2022-11-29 21:36:00,0.37
Admin,2022-12-01 11:34:00,0.3
Admin,2022-12-02 11:54:00,1.07
Admin,2022-12-02 12:59:00,0.45
Admin,2022-12-02 15:25:00,0.17
Admin,2022-12-02 17:27:00,0.7
Admin,2022-12-06 21:14:00,1.23
Admin,2022-12-08 14:00:00,0.12
Admin,2022-12-13 13:42:00,0.7
Admin,2022-12-13 14:44:00,0.8
Admin,2022-12-13 20:47:00,0.22
Admin,2022-12-13 21:22:00,0.3
Admin,2022-12-15 17:40:00,0.67
Admin,2022-12-20 11:45:00,0.53
Admin,2023-01-09 22:53:00,0.08
Admin,2023-01-12 13:21:00,0.25
Admin,2023-01-12 14:37:00,0.25
Admin,2023-01-15 13:40:00,0.63
Admin,2023-01-15 14:44:00,0.4
Admin,2023-01-18 18:15:00,0.38
Admin,2023-01-18 19:03:00,0.48
Admin,2023-01-18 20:11:00,0.98
Admin,2023-01-19 02:50:00,1.67
Admin,2023-01-19 13:05:00,1.0
Admin,2023-01-20 13:11:00,0.03
Admin,2023-01-20 13:30:00,0.18
Admin,2023-01-23 14:35:00,0.17
Admin,2023-01-23 15:13:00,0.45
Admin,2023-01-31 16:17:00,0.37
Admin,2023-02-01 15:37:00,0.05
Admin,2023-02-02 00:35:00,1.68
Admin,2023-02-02 13:55:00,0.7
Admin,2023-02-02 18:05:00,0.08
Admin,2023-02-02 18:36:00,0.05
Admin,2023-02-02 20:00:00,0.33
Admin,2023-02-03 13:43:00,0.55
Admin,2023-02-03 15:48:00,0.57
Admin,2023-02-06 10:55:00,1.1
Admin,2023-02-17 10:31:00,0.12
Admin,2023-02-20 10:50:00,0.1
Admin,2023-02-20 11:03:00,0.17
